1.126259457000000000e+09 -3.374081133488407759e-19
1.126259457000244141e+09 -3.605384272008828656e-19
1.126259457000488281e+09 -3.223277351086836630e-19
1.126259457000732422e+09 -3.461973496943636408e-19
1.126259457000976562e+09 -3.687844924212760342e-19
1.126259457001220703e+09 -3.353758225438440916e-19
1.126259457001464844e+09 -3.576144771418266620e-19
1.126259457001708984e+09 -3.568393467213491818e-19
1.126259457001953125e+09 -3.459389158420394884e-19
1.126259457002197266e+09 -3.817170626064046045e-19
1.126259457002441406e+09 -3.529233395957508921e-19
1.126259457002685547e+09 -3.493825971335111083e-19
1.126259457002929688e+09 -3.915759298992177585e-19
1.126259457003173828e+09 -3.626305285636012790e-19
1.126259457003417969e+09 -3.643374819926472217e-19
1.126259457003662109e+09 -3.834723566077557345e-19
1.126259457003906250e+09 -3.634734958630281058e-19
1.126259457004150391e+09 -3.908263535969169288e-19
1.126259457004394531e+09 -3.844396752563912805e-19
1.126259457004638672e+09 -3.568282945676708590e-19
1.126259457004882812e+09 -4.034880093240003488e-19
1.126259457005126953e+09 -3.937163371066729223e-19
1.126259457005371094e+09 -3.663910689127247477e-19
1.126259457005615234e+09 -4.002358821471517437e-19
1.126259457005859375e+09 -3.853129974273493211e-19
1.126259457006103516e+09 -3.919095990752250858e-19
1.126259457006347656e+09 -4.129317012108785456e-19
1.126259457006591797e+09 -3.733560724025280889e-19
1.126259457006835938e+09 -4.006769264297042258e-19
1.126259457007080078e+09 -4.223884567484910034e-19
1.126259457007324219e+09 -3.817122285158701348e-19
1.126259457007568359e+09 -4.034709850518799670e-19
1.126259457007812500e+09 -4.092987494686133411e-19
1.126259457008056641e+09 -3.957260242775392541e-19
1.126259457008300781e+09 -4.225243922084916319e-19
1.126259457008544922e+09 -3.946737703948769127e-19
1.126259457008789062e+09 -3.948637271507793612e-19
1.126259457009033203e+09 -4.368665128395169888e-19
1.126259457009277344e+09 -4.004140548343165437e-19
1.126259457009521484e+09 -3.990948228270167141e-19
1.126259457009765625e+09 -4.263866182512332110e-19
1.126259457010009766e+09 -4.038094263942560701e-19
1.126259457010253906e+09 -4.228702280509151734e-19
1.126259457010498047e+09 -4.178314996287445358e-19
1.126259457010742188e+09 -3.925370653030545740e-19
1.126259457010986328e+09 -4.362563849019993826e-19
1.126259457011230469e+09 -4.238856606479081993e-19
1.126259457011474609e+09 -3.945120070066628168e-19
1.126259457011718750e+09 -4.268035728525905302e-19
1.126259457011962891e+09 -4.178073023704677906e-19
1.126259457012207031e+09 -4.185208672981604063e-19
1.126259457012451172e+09 -4.304034730305023964e-19
1.126259457012695312e+09 -3.980449958860451270e-19
1.126259457012939453e+09 -4.264362061705792564e-19
1.126259457013183594e+09 -4.420784203911370906e-19
1.126259457013427734e+09 -3.981522130888891188e-19
1.126259457013671875e+09 -4.195654147966982581e-19
1.126259457013916016e+09 -4.298725664989488212e-19
1.126259457014160156e+09 -4.130457579606944859e-19
1.126259457014404297e+09 -4.320051570481598524e-19
1.126259457014648438e+09 -4.101381713919633473e-19
1.126259457014892578e+09 -4.122626309872493628e-19
1.126259457015136719e+09 -4.462175296770061017e-19
1.126259457015380859e+09 -4.085441832615544347e-19
1.126259457015625000e+09 -4.065611670433944891e-19
1.126259457015869141e+09 -4.356175674304533744e-19
1.126259457016113281e+09 -4.156051434273955252e-19
1.126259457016357422e+09 -4.234361406120084464e-19
1.126259457016601562e+09 -4.195186328578543293e-19
1.126259457016845703e+09 -4.038983652122037906e-19
1.126259457017089844e+09 -4.379224710454942874e-19
1.126259457017333984e+09 -4.213541290855881319e-19
1.126259457017578125e+09 -3.948692417174603733e-19
1.126259457017822266e+09 -4.282492485071162643e-19
1.126259457018066406e+09 -4.225878398568377074e-19
1.126259457018310547e+09 -4.113912860655235429e-19
1.126259457018554688e+09 -4.211532756275239035e-19
1.126259457018798828e+09 -4.046569862040306159e-19
1.126259457019042969e+09 -4.217666178552438440e-19
1.126259457019287109e+09 -4.278421905308856526e-19
1.126259457019531250e+09 -3.930113386604271226e-19
1.126259457019775391e+09 -4.103142118423906519e-19
1.126259457020019531e+09 -4.243113842209682647e-19
1.126259457020263672e+09 -4.054805970280422714e-19
1.126259457020507812e+09 -4.108449005646310633e-19
1.126259457020751953e+09 -4.035440028728665128e-19
1.126259457020996094e+09 -4.066980958440190308e-19
1.126259457021240234e+09 -4.246154016964361809e-19
1.126259457021484375e+09 -3.938467293312361471e-19
1.126259457021728516e+09 -3.922078613608530508e-19
1.126259457021972656e+09 -4.215351671116729409e-19
1.126259457022216797e+09 -4.038843131413471199e-19
1.126259457022460938e+09 -3.968502079854108554e-19
1.126259457022705078e+09 -3.998143214533494812e-19
1.126259457022949219e+09 -3.963743693581044641e-19
1.126259457023193359e+09 -4.108665075340006186e-19
1.126259457023437500e+09 -3.937577597033845231e-19
1.126259457023681641e+09 -3.771794942896416412e-19
1.126259457023925781e+09 -4.023538542690341767e-19
1.126259457024169922e+09 -4.032618989500141355e-19
1.126259457024414062e+09 -3.847461793783611733e-19
1.126259457024658203e+09 -3.843476809766813589e-19
1.126259457024902344e+09 -3.879905479827977866e-19
1.126259457025146484e+09 -3.964287806406981412e-19
1.126259457025390625e+09 -3.878657988874999536e-19
1.126259457025634766e+09 -3.673342930065503433e-19
1.126259457025878906e+09 -3.809849900501675440e-19
1.126259457026123047e+09 -3.913543002800599229e-19
1.126259457026367188e+09 -3.733126735875213258e-19
1.126259457026611328e+09 -3.673137213874150324e-19
1.126259457026855469e+09 -3.730949771327402402e-19
1.126259457027099609e+09 -3.775182252744788216e-19
1.126259457027343750e+09 -3.731609490654010608e-19
1.126259457027587891e+09 -3.570773053930287130e-19
1.126259457027832031e+09 -3.612553549805495646e-19
1.126259457028076172e+09 -3.750337513317743625e-19
1.126259457028320312e+09 -3.631740984955586987e-19
1.126259457028564453e+09 -3.496038635053318045e-19
1.126259457028808594e+09 -3.539307347764472839e-19
1.126259457029052734e+09 -3.601881545265584030e-19
1.126259457029296875e+09 -3.552185062422525551e-19
1.126259457029541016e+09 -3.395704793155989322e-19
1.126259457029785156e+09 -3.380841555597797261e-19
1.126259457030029297e+09 -3.524970919233041502e-19
1.126259457030273438e+09 -3.482386730577513017e-19
1.126259457030517578e+09 -3.304097141360071301e-19
1.126259457030761719e+09 -3.291335063843742401e-19
1.126259457031005859e+09 -3.411429516713462677e-19
1.126259457031250000e+09 -3.385371659230620921e-19
1.126259457031494141e+09 -3.197031783434743298e-19
1.126259457031738281e+09 -3.175365339386306307e-19
1.126259457031982422e+09 -3.267946700318500803e-19
1.126259457032226562e+09 -3.251172669394233339e-19
1.126259457032470703e+09 -3.143320824543201162e-19
1.126259457032714844e+09 -3.017525744823682972e-19
1.126259457032958984e+09 -3.124673166900585263e-19
1.126259457033203125e+09 -3.197552642136219420e-19
1.126259457033447266e+09 -2.956904065366259537e-19
1.126259457033691406e+09 -2.913960718545364957e-19
1.126259457033935547e+09 -3.033549063139715643e-19
1.126259457034179688e+09 -2.995628857163616149e-19
1.126259457034423828e+09 -2.932047910024733850e-19
1.126259457034667969e+09 -2.797456722541793633e-19
1.126259457034912109e+09 -2.799698366731032439e-19
1.126259457035156250e+09 -2.954183247651241319e-19
1.126259457035400391e+09 -2.761178173752841237e-19
1.126259457035644531e+09 -2.582259202364044886e-19
1.126259457035888672e+09 -2.760622648971391446e-19
1.126259457036132812e+09 -2.735404689346957788e-19
1.126259457036376953e+09 -2.637909698699486514e-19
1.126259457036621094e+09 -2.573310833785251145e-19
1.126259457036865234e+09 -2.465123861626189623e-19
1.126259457037109375e+09 -2.662425459407550077e-19
1.126259457037353516e+09 -2.555981332441929800e-19
1.126259457037597656e+09 -2.268060975860734546e-19
1.126259457037841797e+09 -2.449515978663149016e-19
1.126259457038085938e+09 -2.454825602974870191e-19
1.126259457038330078e+09 -2.312817032593761042e-19
1.126259457038574219e+09 -2.292499553852392216e-19
1.126259457038818359e+09 -2.154923764043293937e-19
1.126259457039062500e+09 -2.275437134801935732e-19
1.126259457039306641e+09 -2.315689443630469579e-19
1.126259457039550781e+09 -1.971255434597058122e-19
1.126259457039794922e+09 -2.048973533423905227e-19
1.126259457040039062e+09 -2.211140892978829517e-19
1.126259457040283203e+09 -1.982122855694509375e-19
1.126259457040527344e+09 -1.953251141770043818e-19
1.126259457040771484e+09 -1.902111130502916907e-19
1.126259457041015625e+09 -1.856994722492221364e-19
1.126259457041259766e+09 -2.004399233342918471e-19
1.126259457041503906e+09 -1.719470421168777666e-19
1.126259457041748047e+09 -1.610908405532880055e-19
1.126259457041992188e+09 -1.869959644323801617e-19
1.126259457042236328e+09 -1.677352798069107267e-19
1.126259457042480469e+09 -1.581611187241917061e-19
1.126259457042724609e+09 -1.604726326397189456e-19
1.126259457042968750e+09 -1.473216453889964469e-19
1.126259457043212891e+09 -1.628261811455852357e-19
1.126259457043457031e+09 -1.471495431848560456e-19
1.126259457043701172e+09 -1.206178854277928589e-19
1.126259457043945312e+09 -1.458811806063155883e-19
1.126259457044189453e+09 -1.406583211960443814e-19
1.126259457044433594e+09 -1.154323823876028272e-19
1.126259457044677734e+09 -1.246538115404403988e-19
1.126259457044921875e+09 -1.163807055754219327e-19
1.126259457045166016e+09 -1.138247115247400016e-19
1.126259457045410156e+09 -1.184953718781541836e-19
1.126259457045654297e+09 -8.811756216667331835e-20
1.126259457045898438e+09 -9.825003090728254428e-20
1.126259457046142578e+09 -1.143060978118163705e-19
1.126259457046386719e+09 -8.046949932333830864e-20
1.126259457046630859e+09 -8.226326370016922986e-20
1.126259457046875000e+09 -8.492435291285198022e-20
1.126259457047119141e+09 -7.274662427928526731e-20
1.126259457047363281e+09 -8.418270264340312248e-20
1.126259457047607422e+09 -5.648618238278396390e-20
1.126259457047851562e+09 -5.003116035678010836e-20
1.126259457048095703e+09 -7.859887317302954100e-20
1.126259457048339844e+09 -5.028059528148414800e-20
1.126259457048583984e+09 -3.778043872591857498e-20
1.126259457048828125e+09 -5.299589173289530317e-20
1.126259457049072266e+09 -3.731410824396624309e-20
1.126259457049316406e+09 -3.970463337511208755e-20
1.126259457049560547e+09 -3.149445596754407629e-20
1.126259457049804688e+09 -9.873490273668801840e-21
1.126259457050048828e+09 -3.270198764533504038e-20
1.126259457050292969e+09 -2.483707936216949612e-20
1.126259457050537109e+09 4.651137391953728325e-21
1.126259457050781250e+09 -1.083275866560681471e-20
1.126259457051025391e+09 -6.321443440278648137e-21
1.126259457051269531e+09 4.009792647307432089e-21
1.126259457051513672e+09 1.235817940442076969e-21
1.126259457051757812e+09 2.425461723645449548e-20
1.126259457052001953e+09 1.322077826595094492e-20
1.126259457052246094e+09 4.612071039365167173e-21
1.126259457052490234e+09 3.738411278246171492e-20
1.126259457052734375e+09 3.228081954451127577e-20
1.126259457052978516e+09 2.457942461195141431e-20
1.126259457053222656e+09 4.156910839082531586e-20
1.126259457053466797e+09 4.260875046180045240e-20
1.126259457053710938e+09 5.294645923384527252e-20
1.126259457053955078e+09 5.802918210116489600e-20
1.126259457054199219e+09 4.503672385813767681e-20
1.126259457054443359e+09 6.380520713475448593e-20
1.126259457054687500e+09 7.536826869252949310e-20
1.126259457054931641e+09 5.939448040334372402e-20
1.126259457055175781e+09 7.419390719026293798e-20
1.126259457055419922e+09 8.307341440282713758e-20
1.126259457055664062e+09 8.289193041505242754e-20
1.126259457055908203e+09 9.621728702152209198e-20
1.126259457056152344e+09 8.440723715701823130e-20
1.126259457056396484e+09 9.356998079968963401e-20
1.126259457056640625e+09 1.153000533601418453e-19
1.126259457056884766e+09 1.008894583772637490e-19
1.126259457057128906e+09 1.051333430819305023e-19
1.126259457057373047e+09 1.220113664005335652e-19
1.126259457057617188e+09 1.204450942149480306e-19
1.126259457057861328e+09 1.267392437263991900e-19
1.126259457058105469e+09 1.255394546366244967e-19
1.126259457058349609e+09 1.262818249185567350e-19
1.126259457058593750e+09 1.469666103806807701e-19
1.126259457058837891e+09 1.442906771468510496e-19
1.126259457059082031e+09 1.367122435129713244e-19
1.126259457059326172e+09 1.552983535223092208e-19
1.126259457059570312e+09 1.618067425036943609e-19
1.126259457059814453e+09 1.605746988470196959e-19
1.126259457060058594e+09 1.638755398532043704e-19
1.126259457060302734e+09 1.639341811217199372e-19
1.126259457060546875e+09 1.776531165613438776e-19
1.126259457060791016e+09 1.837268348824804544e-19
1.126259457061035156e+09 1.740273444083859030e-19
1.126259457061279297e+09 1.839447772769426516e-19
1.126259457061523438e+09 1.998564339110720405e-19
1.126259457061767578e+09 1.963400306623881311e-19
1.126259457062011719e+09 1.964589388342724609e-19
1.126259457062255859e+09 2.036363854958405693e-19
1.126259457062500000e+09 2.089201910208534555e-19
1.126259457062744141e+09 2.175489643941134814e-19
1.126259457062988281e+09 2.161214073128437209e-19
1.126259457063232422e+09 2.169303315306660988e-19
1.126259457063476562e+09 2.338145867043977956e-19
1.126259457063720703e+09 2.346190920389272892e-19
1.126259457063964844e+09 2.267917473823207986e-19
1.126259457064208984e+09 2.383044776154250716e-19
1.126259457064453125e+09 2.475631252544824452e-19
1.126259457064697266e+09 2.476666780873982760e-19
1.126259457064941406e+09 2.507833443897904997e-19
1.126259457065185547e+09 2.517015461135879953e-19
1.126259457065429688e+09 2.630565560806033051e-19
1.126259457065673828e+09 2.747087484581875714e-19
1.126259457065917969e+09 2.616145639355497446e-19
1.126259457066162109e+09 2.672486137636192541e-19
1.126259457066406250e+09 2.867853421150280128e-19
1.126259457066650391e+09 2.787390860738035802e-19
1.126259457066894531e+09 2.813072534419641437e-19
1.126259457067138672e+09 2.895118610426709173e-19
1.126259457067382812e+09 2.887044901515089013e-19
1.126259457067626953e+09 3.047194949859975524e-19
1.126259457067871094e+09 3.000064445649928428e-19
1.126259457068115234e+09 2.925947467846976567e-19
1.126259457068359375e+09 3.173553755994274619e-19
1.126259457068603516e+09 3.142066384454509282e-19
1.126259457068847656e+09 3.068832781416476831e-19
1.126259457069091797e+09 3.240905114162761802e-19
1.126259457069335938e+09 3.196516394300398303e-19
1.126259457069580078e+09 3.275334245027251147e-19
1.126259457069824219e+09 3.375314142242464547e-19
1.126259457070068359e+09 3.194875551165063950e-19
1.126259457070312500e+09 3.373809058143707873e-19
1.126259457070556641e+09 3.512116469116772248e-19
1.126259457070800781e+09 3.323453320980292907e-19
1.126259457071044922e+09 3.470153905912201374e-19
1.126259457071289062e+09 3.542274435530235194e-19
1.126259457071533203e+09 3.494761355433522975e-19
1.126259457071777344e+09 3.665027659564711843e-19
1.126259457072021484e+09 3.518650266443168401e-19
1.126259457072265625e+09 3.533055266632212543e-19
1.126259457072509766e+09 3.828047652376882233e-19
1.126259457072753906e+09 3.610095936985487637e-19
1.126259457072998047e+09 3.614177239064057989e-19
1.126259457073242188e+09 3.861075454688875605e-19
1.126259457073486328e+09 3.723668584805909254e-19
1.126259457073730469e+09 3.843008747791259327e-19
1.126259457073974609e+09 3.857376055304775240e-19
1.126259457074218750e+09 3.699647598388207131e-19
1.126259457074462891e+09 4.022941378187765551e-19
1.126259457074707031e+09 3.956240974043735140e-19
1.126259457074951172e+09 3.749116702903868580e-19
1.126259457075195312e+09 4.080106973537794314e-19
1.126259457075439453e+09 4.013166442479239447e-19
1.126259457075683594e+09 3.945006888668201571e-19
1.126259457075927734e+09 4.124239056937242629e-19
1.126259457076171875e+09 3.910344041592456841e-19
1.126259457076416016e+09 4.114757750242356977e-19
